省份,代码_x,年份,基层医疗卫生机构数/个,专业公共卫生机构/个,医疗卫生机构数量/个,医疗卫生机构床位数/张,执业医师数/人,注册护士数/人,卫生人员数/万人,医疗卫生机构事业收入/亿元,人均卫生费用/元,诊疗人次数/万人次,入院人数/万人,城乡居民医疗保健支出占消费性支出,代码_y,甲乙类法定报告传染病发病率（1/10w）,甲乙类法定报告传染病死亡率（1/10w）,人口死亡率‰,人口平均预期寿命（岁）,孕产妇死亡率‰,新生儿访视率%,3岁以下儿童系统管理率%,7岁以下儿童健康保健管理率%,围产婴儿死亡率‰,5岁以下儿童低体重患病率%,出院人数（万人）,年末常住人口,卫生总费用,政府卫生支出（亿元）,卫生总费用占GDP比重（%）,农村每万人医疗机构床位数,城市每万人医疗机构床位数,基层医疗卫生机构床位数,每万人拥有农村卫生技术人员数,每万人拥有城市卫生技术人员数,人均GDP_元每人,城镇化率,65岁及以上人口占比,教育水平_每十万人高等学校在校生数,财政支出能力_元每人,每千人床位数,每千人医师数,每千人护士数,每千人诊疗人次,每千人出院人数,城乡床位差,城乡床位比,城乡卫技人员差,城乡卫技人员比,总抚养比（%）,少年儿童抚养比（%）,老年人口抚养比（%）,区域,基层机构占比,基层床位占比,每千老年人床位数,每千老年人医师数,每千老年人护士数,每千老年人诊疗人次,每千老年人出院人数,老龄化压力_基础项,老龄化压力_扩展项,资源保障_基层承接项,资源保障_均衡项
甘肃,4,2022,24072,463,25266,188966,59945,94739,25.4,654.1799900000001,4198.2007,10136.72,458.95001,12.39,4,161.10001,0.34,8.5,74.260002,9.010000199999999,91.699997,95.199997,95.0,6.21,1.01,408.05,2492,1127.11,418.29,10.06,63.12,97.01,3.5,64.0,115.0,46381,0.541733547351525,0.134317834619452,3215,17083.3065810594,7.582905296950241,2.405497592295345,3.801725521669342,4067.704654895665,163.7439807383628,33.89000000000001,1.53691381495564,51.0,1.796875,47.38,27.58,19.8,西部,0.9527428164331513,0.18521850491622832,5645.494001920189,1790.899621863752,2830.395183514054,3028417.3850927893,121907.84731028511,0.134317834619452,19.8,0.18521850491622832,51.0
福建,3,2022,27940,324,29116,232473,100243,136771,37.96,1256.33,5342.48,26275.221,590.56,8.510000199999999,3,194.99001,0.79000002,6.5,78.800003,6.369999900000001,92.900002,97.800003,95.900002,3.6300001,0.85000002,566.43,4188,2262.14,641.46,4.26,49.11,63.33,3.83,55.0,97.0,124417,0.701050620821394,0.121934731934732,3277,13589.3505253104,5.55093123209169,2.393576886341929,3.265783190066858,6273.930515759313,135.2507163323782,14.22,1.289554062309102,42.0,1.763636363636364,44.03,26.47,17.56,东部,0.959609836516005,0.1647503150903546,4552.379083477985,1962.9984405289372,2678.3043176040555,5145318.660410521,110920.58364861444,0.121934731934732,17.56,0.1647503150903546,42.0
西藏,27,2022,6597,126,6906,20000,8741,8147,4.22,61.919998,6506.2402,1412.71,31.24,7.02,27,329.54001,0.49000001,5.5,72.989998,5.9699998,78.800003,83.099998,82.0,13.51,2.1500001,29.76,364,276.48,196.42,12.96,35.56,113.06,0.42,46.0,152.0,61244,0.3736263736263739,0.0589812332439678,1666,71235.71428571429,5.494505494505495,2.401373626373626,2.238186813186813,3881.071428571428,81.75824175824175,77.5,3.179415073115861,106.0,3.304347826086957,44.15,35.66,8.49,西部,0.9552562988705473,0.21,9315.684315684322,4071.419830169831,3794.7440059940072,6580180.194805197,138617.38261738268,0.0589812332439678,8.49,0.21,106.0
贵州,7,2022,27294,344,29150,309725,88570,147128,39.83,864.8400300000001,3911.23,19266.35,908.51001,15.18,7,243.53,4.0,7.3,79.860001,7.309999900000001,91.800003,95.699997,94.699997,4.75,1.28,868.55,3856,1584.85,611.09,7.86,74.07,94.22,5.63,74.0,105.0,53398,0.547977178423237,0.121240506329114,2608,15174.6887966805,8.032287344398341,2.296939834024896,3.815560165975104,4996.460062240663,225.2463692946058,20.15000000000001,1.272039962197921,31.0,1.418918918918919,54.3,35.6,18.71,西部,0.9363293310463122,0.18177415449188797,6625.085615028905,1894.5317069113244,3147.1001577785864,4121114.480236084,185784.7481131118,0.121240506329114,18.71,0.18177415449188797,31.0
辽宁,17,2022,30549,498,32679,326268,120389,157849,42.55,1390.58,5139.3101,15856.07,652.59003,15.43,17,173.32001,1.0599999,9.0,79.139999,9.71,91.599998,95.099998,94.099998,5.3499999,0.66000003,601.0,4197,2056.46,482.83,7.1,63.01,87.71,3.58,54.0,99.0,70590,0.73004527043126,0.200162828564783,3931,14918.8229687872,7.773838456040028,2.868453657374315,3.760995949487729,3777.953299976173,143.197522039552,24.7,1.39200126963974,45.0,1.833333333333333,43.74,14.97,28.77,东北,0.9348205269439089,0.10972574693197003,3883.757294888553,1433.0601130798548,1878.968226246102,1887440.0042530538,71540.5168213867,0.200162828564783,28.77,0.10972574693197003,45.0
重庆,31,2022,21161,153,22259,250862,79183,117303,31.59,1151.8199,5519.8799,19738.83,784.85999,12.61,31,187.27,5.2399998,8.1,79.129997,8.2700005,87.5,95.699997,94.400002,3.98,0.69999999,728.16,3213,1876.22,507.02,6.44,94.6,73.71,5.92,79.0,79.0,89562,0.709617180205416,0.183022422069636,3838,15228.0423280423,7.807718643012761,2.464456893868658,3.650887021475257,6143.42670401494,226.6293183940243,-20.89,0.7791754756871035,0.0,1.0,48.96,21.7,27.26,西部,0.9506716384383844,0.23598631917149668,4265.990229351295,1346.532772323921,1994.7758204654153,3356652.4989367155,123825.98581708028,0.183022422069636,27.26,0.23598631917149668,0.0
陕西,23,2022,32978,407,34779,289666,102122,163131,45.59,1154.5,5969.9502,18145.449,781.15002,11.05,23,160.36,0.68000001,7.6,78.41999799999999,7.929999799999999,93.099998,97.800003,97.0,3.1099999,0.56999999,728.16,3956,2408.36,690.25,7.35,70.48,75.63,4.12,86.0,104.0,83529,0.640293225480283,0.146798953551508,4409,17090.4448938322,7.322194135490395,2.581445904954499,4.123634984833164,4586.817239635996,184.0647118301314,5.149999999999991,1.073070374574347,18.0,1.209302325581395,45.94,24.51,21.42,西部,0.94821587739728,0.1422327784413773,4987.906220272357,1758.49067210737,2809.0356811612332,3124557.177464211,125385.57488119138,0.146798953551508,21.42,0.1422327784413773,18.0
青海,20,2022,5993,168,6376,42921,16192,21520,6.7,154.22,7664.29,2401.8,95.339996,14.7,20,407.38,0.68000001,7.2,74.760002,7.320000200000001,92.900002,91.400002,91.300003,6.4299998,0.63,87.23,595,398.81,184.36,11.05,58.95,92.84,0.6,64.0,125.0,61857,0.615126050420168,0.102231703314736,1738,33194.9579831933,7.213613445378151,2.721344537815126,3.616806722689076,4036.638655462185,146.6050420168067,33.89,1.574893977947413,61.0,1.953125,43.9,29.2,14.7,西部,0.939930991217064,0.13979171035157614,7056.141305960574,2661.9379796862518,3537.85235442491,3948519.4167554593,143404.67512847806,0.102231703314736,14.7,0.13979171035157614,61.0
黑龙江,11,2022,18805,504,20599,261327,84215,110712,32.09,916.5200199999999,8680.9805,9587.89,526.10999,19.58,11,158.60001,0.75,9.1,79.660004,9.680000300000001,92.199997,95.099998,95.0,5.0300002,0.55000001,469.13,3099,1826.95,458.68,11.49,62.4,107.36,3.23,61.0,104.0,52568,0.6621490803485001,0.178206905241935,3734,17592.7395934172,8.432623426911906,2.717489512746047,3.572507260406583,3093.865763149403,151.3810906744111,44.96,1.720512820512821,43.0,1.704918032786885,37.14,12.71,24.44,东北,0.9129083936113404,0.1235999341820784,4731.928549830162,1524.906966459444,2004.6963138473905,1736108.799459341,84946.81531498178,0.178206905241935,24.44,0.1235999341820784,43.0
上海,24,2023,5796,104,6514,175752,85563,111035,29.77,2958.5298,11074.77,26046.053,593.88995,10.68,24,148.43001,0.36999997,6.37,83.24000500000001,5.670000099999999,96.099991,100.0,100.00001,1.83,0.34,530.75,2487,,,,,70.35,1.58,,99.0,207193,0.894652191395255,0.195631420170314,3936,38755.5689585846,7.066827503015682,3.440410132689988,4.464616003216727,10472.88017691998,213.4097305991154,,,,,41.13,13.52,27.61,东部,0.8897758673626036,0.089899403705221,3612.3172325096857,1758.6183904890197,2282.156925165648,5353373.281143916,109087.6559671876,0.195631420170314,27.61,0.089899403705221,
云南,29,2023,26745,539,28765,359910,120768,203608,51.27,1332.9102,5052.29,31832.48,1040.7,8.4799995,29,195.01001,4.420000099999999,8.61,75.36999499999999,10.04,84.700005,93.800003,93.199997,5.3200002,1.2900001,1158.15,4673,,,,71.89,93.36,7.18,78.0,131.0,65334,0.529210357372138,0.119500050807845,3184,14402.0543548042,7.701904558099722,2.584378343676439,4.357115343462444,6812.000855981168,247.8386475497539,21.47,1.298650716372235,53.0,1.67948717948718,43.4,26.26,17.14,西部,0.9297757691639145,0.19949431802395043,6445.105676552653,2162.6587823231107,3646.120076106617,5700416.702696473,207396.26960349682,0.119500050807845,17.14,0.19949431802395043,53.0
内蒙古,18,2023,24328,438,25685,173150,78920,101228,28.41,635.06,7270.6797,11849.311,346.65002,16.58,18,336.62,0.32999998,7.83,78.489998,9.4199991,92.099998,95.0,95.800003,5.0599999,0.45000005,406.39,2396,,,,59.17,91.51,2.82,77.0,128.0,104317,0.695742904841402,0.154544373538388,2523,28531.8864774624,7.226627712854758,3.293823038397329,4.224874791318864,4945.455342237063,169.6118530884808,32.34,1.546560757140443,51.0,1.662337662337662,39.53,17.97,21.56,西部,0.9471676075530465,0.16286456829338725,4676.085934024445,2131.312168138661,2733.7616340134355,3200022.898930473,109749.61378736323,0.154544373538388,21.56,0.16286456829338725,51.0
北京,2,2023,10505,93,11487,138811,115149,134670,38.9,3396.0698,14035.73,27584.949,595.44998,13.219999,2,119.08,0.62,5.72,83.099991,5.2900004,92.700005,100.0,100.0,2.8499999,0.23999999,444.26,2186,,,,,63.51,0.55,,143.0,216722,0.878316559926807,0.158571552697889,5584,36465.0045745654,6.35,5.267566331198537,6.160567246111619,12618.9153705398,203.2296431838975,,,,,38.63,16.65,21.98,东部,0.9145120571080352,0.03962222014105511,4004.5013698630037,3321.886077028154,3885.0393663286827,7957868.328742039,128162.73772073812,0.158571552697889,21.98,0.03962222014105511,
吉林,14,2023,24905,282,26161,183792,79964,107049,29.42,1085.64,6444.6396,11323.759,431.77002,14.150001,14,142.08,0.81999999,8.4,79.09000400000001,9.260000199999999,85.60000600000001,100.0,97.799995,5.369999900000001,0.36000001,418.1,2339,,,,72.64,85.48,1.78,93.0,107.0,59495,0.6472851646002571,0.186528076657599,5839,18840.7439076528,7.857716973065412,3.418725951261223,4.576699444206926,4841.282171868319,178.7516032492518,12.84,1.176762114537445,14.0,1.150537634408602,40.76,14.51,26.26,东北,0.951989602843928,0.09684861147384,4212.6188796174965,1832.821102603669,2453.624958889252,2595471.0189583083,95830.93679638261,0.186528076657599,26.26,0.09684861147384,14.0
四川,25,2023,71581,677,74975,708665,234531,335541,92.61,2930.2998,6048.9697,59026.684,2076.4399,17.42,25,236.62,4.77,9.43,78.71000699999999,10.380001,92.10000600000001,95.5,95.699997,3.3900001,1.33,2260.02,8368,,,,78.18,92.62,15.88,71.0,110.0,73293,0.594885277246654,0.184628654439804,3278,15216.0492351817,8.46875,2.802712715105163,4.009811185468451,7053.858030592734,270.0788718929255,14.44,1.184701969813251,39.0,1.549295774647887,49.17,21.63,27.54,西部,0.9547315771923974,0.2240833115788137,4586.9098844356995,1518.026940947541,2171.8249518932626,3820565.151165396,146282.2077712653,0.184628654439804,27.54,0.2240833115788137,39.0
天津,26,2023,6184,72,6799,72593,53126,52102,16.54,1080.78,7481.8701,11934.91,230.32999,15.83,26,135.110008,0.52,6.46,82.019997,7.150000099999999,95.700005,91.900009,95.699997,4.6100001,0.67999995,214.2,1364,,,,,53.16,0.53,,98.0,126232,0.854838709677419,0.179083693078958,5559,24050.0,5.322067448680352,3.894868035190616,3.819794721407625,8749.934017595308,157.0381231671554,,,,,43.76,18.02,25.75,东部,0.909545521400206,0.07300979433278691,2971.832531024392,2174.887042045402,2132.9662437346974,4885946.825843859,87689.7949038371,0.179083693078958,25.75,0.07300979433278691,
宁夏,19,2023,4514,104,4863,45751,21480,30000,7.81,191.88,6247.8696,5124.3794,110.51001,12.58,19,186.26999,0.26999998,6.19,77.540001,6.4899998,93.800003,96.999992,96.599998,4.6999998,0.62,140.98,729,,,,44.7,72.29,0.44,66.0,111.0,73696,0.6735253772290811,0.10500260552371,3338,24024.4170096022,6.275857338820302,2.946502057613169,4.11522633744856,7029.327023319616,193.3882030178326,27.59,1.617225950782998,45.0,1.681818181818182,42.27,27.33,14.94,西部,0.9282336006580301,0.09617276125112019,5976.8586765241635,2806.1228032554272,3919.165926334395,6694431.046029964,184174.67076487432,0.10500260552371,14.94,0.09617276125112019,45.0
安徽,1,2023,29340,485,31361,453500,164135,241400,59.02,1644.8601,5425.8501,38905.141,947.6199300000001,10.25,1,234.10001,1.03,8.56,78.699997,9.9599991,81.699997,100.0,94.5,3.23,0.51999998,1164.72,6121,,,,63.64,90.09,9.26,67.0,109.0,78752,0.615095572618853,0.158691739589152,3469,14121.1730109459,7.408920111092959,2.681506289821924,3.9438000326744,6356.010619179873,190.2826335566084,26.45,1.415619107479573,42.0,1.626865671641791,49.75,25.98,23.76,中部,0.9355569018845062,0.20418963616317531,4668.749696912028,1689.757952596815,2485.195538775223,4005256.124632188,119907.0815212211,0.158691739589152,23.76,0.20418963616317531,42.0
山东,21,2023,84426,601,88186,738634,262672,417624,113.59,3735.9001,6235.7603,78200.227,2145.8,10.330001,21,151.47,0.27000001,8.2,79.99000500000001,7.219999799999999,94.39999399999999,96.900002,96.900002,3.53,0.62,2335.93,10123,,,,63.06,84.83,13.63,71.0,118.0,92878,0.6553393262866739,0.174281371960372,3909,12428.86496098,7.296591919391485,2.594803911883829,4.125496394349502,7725.005136817149,230.7547169811321,21.77,1.34522676815731,47.0,1.661971830985915,53.17,26.48,26.7,东部,0.9573628467103622,0.18452982126465883,4186.673444968393,1488.8590115493434,2367.1470725440213,4432490.431951418,132403.54628009297,0.174281371960372,26.7,0.18452982126465883,47.0
山西,22,2023,35984,428,37849,232338,100393,132737,37.48,846.7900400000001,6563.4502,14621.58,482.38998,17.569999,22,229.07999,0.46000001,8.38,78.810005,8.7800002,87.10000600000001,96.300003,95.300003,4.8200002,0.80000007,523.7,3466,,,,53.34,86.45,3.73,61.0,121.0,74999,0.649740334679746,0.152044059622972,3528,18308.1650317369,6.70334679746105,2.896508944027698,3.829688401615695,4218.574725908828,151.0963646855164,33.11,1.620734908136483,60.0,1.983606557377049,43.13,21.37,21.76,中部,0.950725250336865,0.1605419690278818,4408.818610923393,1905.0457816045257,2518.801728336038,2774573.8546903767,99376.69716277924,0.152044059622972,21.76,0.1605419690278818,60.0
广东,5,2023,59874,690,62819,628646,307144,450240,116.91,5617.0,,90629.32800000001,2059.4301,10.78,5,272.91998,0.86000001,5.35,78.970001,5.1900005,86.099991,100.0,93.500008,4.059999899999999,2.9699998,2020.04,12706,,,,50.38,49.12,7.78,60.0,83.0,108745,0.7542106091610259,0.0996337543912101,3144,14581.323784039,4.947631040453329,2.41731465449394,3.543522745159767,7132.797733354321,158.9831575633559,-1.260000000000005,0.9749900754267565,23.0,1.383333333333333,38.78,24.95,13.83,东部,0.9531192791989684,0.12375804506828962,4965.818131299707,2426.20050731241,3556.548447673858,7159017.31992104,159567.5667697028,0.0996337543912101,13.83,0.12375804506828962,23.0
广西,6,2023,33497,427,34888,362011,120621,200947,53.61,1422.7301,3703.4399,26244.641,1206.3099,17.64,6,288.91003,6.0999999,7.08,79.389992,7.46,54.89999399999999,96.400002,98.200005,5.4499998,2.9499998,1303.68,5027,,,,64.26,82.63,9.24,67.0,113.0,54599,0.5677342351302961,0.138099106417547,3819,12137.1991247265,7.201332802864531,2.399462900338174,3.997354286851004,5220.736224388304,259.335587825741,18.36999999999999,1.285869903516962,46.0,1.686567164179104,54.44,33.11,21.33,西部,0.960129557440954,0.25524086284670905,5214.612164897777,1737.4934295978155,2894.554780655045,3780427.2307188176,187789.4756549921,0.138099106417547,21.33,0.25524086284670905,46.0
新疆,28,2023,16958,445,18416,195757,66186,101745,29.73,762.97998,8833.7695,14336.24,521.5,10.969999,28,345.60004,4.5600002,5.76,76.639992,6.740000200000001,98.199997,100.0,100.0,9.0600004,1.1,720.93,2598,,,,72.61,91.11,3.67,82.0,130.0,75616,0.5923787528868361,0.0868548033338207,2956,29126.1739799846,7.534911470361817,2.54757505773672,3.916281755196305,5518.183217859892,277.4942263279445,18.5,1.2547858421705,48.0,1.585365853658537,40.08,27.91,12.17,西部,0.9208297132927888,0.18747733158967494,8675.296219832406,2933.1423939160663,4508.998472018105,6353342.597128588,319492.08987488435,0.0868548033338207,12.17,0.18747733158967494,48.0
江苏,15,2023,36378,508,39536,578868,247798,333432,91.1,3861.54,6625.4102,64217.684,1533.9202,14.35,15,121.36,0.38999999,7.56,80.13000500000001,6.4900002,93.5,95.200005,90.599998,3.6199999,0.21999997,1708.94,8526,,,,58.74,75.25,10.82,71.0,100.0,153658,0.7504105090311991,0.184559347709856,3845,17877.4102744546,6.789444053483463,2.906380483227774,3.910767065446868,7531.982641332395,200.4386582219095,16.51,1.28106911814777,29.0,1.408450704225352,47.12,19.97,27.15,东部,0.9201234318089843,0.18691653364843108,3678.732146451386,1574.7674226703855,2118.9753398971416,4081062.668889226,108603.90476510419,0.184559347709856,27.15,0.18691653364843108,29.0
江西,16,2023,38292,529,40129,340782,111448,169464,43.91,1442.8,5171.73,25604.361,971.6500199999999,11.63,16,202.60001,1.14,6.94,78.63000500000001,7.3900003,86.700005,95.900009,95.300003,2.3800001,2.0,945.14,4515,,,,65.06,94.46,7.17,64.0,109.0,72271,0.6312292358803989,0.13485202246482,4510,16595.5260243632,7.547774086378737,2.468394241417497,3.753355481727575,5670.954817275748,209.3333333333333,29.39999999999999,1.451890562557639,45.0,1.703125,47.78,27.85,19.93,中部,0.954222632011762,0.21039843653714105,5597.0788931606785,1830.4465860431928,2783.314193679776,4205316.84554837,155231.8827016064,0.13485202246482,19.93,0.21039843653714105,45.0
河北,9,2023,89576,633,92825,534058,224777,269703,79.07,2226.3501,4828.2598,50464.867,1012.74,11.18,9,134.17,0.34000003,8.33,80.280006,9.0400009,89.199997,98.800003,94.800003,2.8800001,1.0000001,1290.64,7393,,,,64.84,85.82,10.11,71.0,118.0,61649,0.6277559853915871,0.162371862394985,3190,12993.6561612336,7.223833355877181,3.040403083998377,3.648086027323143,6826.033680508589,174.5759502231841,20.97999999999999,1.323565700185071,47.0,1.661971830985915,51.63,27.01,24.62,东部,0.9649986533800161,0.1893052814488314,4448.944077702649,1872.49381706438,2246.7476652135865,4203951.090924616,107516.13466039546,0.162371862394985,24.62,0.1893052814488314,47.0
河南,10,2023,81645,724,85044,777475,262655,383961,106.98,3073.2502,4589.0098,68440.484,2085.83,17.63,10,138.22002,1.48,8.0,80.39999399999999,7.8799996,89.099998,94.200005,92.400002,3.7,0.88,2290.5,9815,,,,66.73,108.01,16.9,68.0,135.0,61592,0.580845644421803,0.148903230800492,3801,11260.8660213958,7.921293937850229,2.676057055527254,3.911981660723383,6973.049821701477,233.3672949566989,41.28,1.618612318297617,67.0,1.985294117647059,54.38,31.39,22.99,中部,0.9600324537886271,0.21737033345123635,5319.7596151983935,1797.1786381940692,2627.1973010208567,4682940.581084045,156724.13130469684,0.148903230800492,22.99,0.21737033345123635,67.0
浙江,30,2023,35405,414,37679,406191,238386,292303,78.58,3573.47,5994.2104,75345.0,1314.1001,8.700000300000001,30,140.10999,0.57999992,6.68,80.91999799999999,6.2800002,93.700005,100.0,98.800003,3.5699999,0.83000004,1324.19,6627,,,,48.95,74.8,3.09,82.0,120.0,129687,0.742266485589256,0.154141587847521,2839,18640.5462501886,6.12933454051607,3.597193300135808,4.410789195714501,11369.39791760978,199.8174136109854,25.84999999999999,1.528089887640449,38.0,1.463414634146341,38.92,17.51,21.41,东部,0.9396480798322673,0.0760725865417993,3976.4314265266903,2333.694203081781,2861.517944188894,7375944.465329206,129632.38305852121,0.154141587847521,21.41,0.0760725865417993,38.0
海南,8,2023,6143,128,6538,60976,27396,41254,10.61,332.72998,6503.1704,5531.8003,152.35001,4.8400002,8,347.96997,0.11000001,5.69,81.43,5.9099998,71.199997,100.0,96.000008,3.6800001,2.3100002,145.83,1043,,,,56.66,60.31,1.14,70.0,98.0,73335,0.6241610738255029,0.116918594063012,3169,21562.4161073825,5.84621284755513,2.626653883029722,3.955321188878236,5303.739501438159,139.8178331735379,3.650000000000006,1.064419343452171,28.0,1.4,42.79,26.09,16.7,东部,0.9395839706332212,0.1869588034636578,5000.242172262504,2246.566428616235,3382.97019441284,4536266.916261213,119585.62647288131,0.116918594063012,16.7,0.1869588034636578,28.0
湖北,12,2023,36735,469,38586,476193,160113,230692,60.22,2440.4601,10830.209,36823.078,1591.9899,8.8099995,12,116.24,1.03,8.06,78.18,8.639999900000001,84.400002,98.1,95.099998,3.9200001,1.0300001,1494.04,5838,,,,74.01,91.89,11.37,68.0,109.0,97234,0.654676258992806,0.169475533576262,4483,15928.52004111,8.156783144912641,2.742600205549846,3.951558752997602,6307.481671805413,255.9164097293594,17.88,1.24158897446291,41.0,1.602941176470588,46.64,21.79,24.85,中部,0.9520292334007153,0.23876873452570702,4812.956167057698,1618.2868097097378,2331.639658900644,3721765.3419967666,151004.92934232304,0.169475533576262,24.85,0.23876873452570702,41.0
湖南,13,2023,55110,511,57503,533900,174316,270548,68.3,2046.6299,5308.6899,40431.146,1556.47,14.9,13,367.97998,2.0700001,8.97,78.14999399999999,9.2799997,87.099998,98.39999399999999,96.0,4.6599998,0.98000002,1604.59,6568,,,,70.44,107.85,12.54,71.0,126.0,76932,0.611601705237515,0.164635116181553,3965,14587.5761266748,8.128806333739343,2.654019488428745,4.119183922046285,6155.777405602923,244.3042021924482,37.41,1.531090289608177,55.0,1.774647887323944,51.22,26.33,24.9,中部,0.9583847799245256,0.23487544483985764,4937.468094458793,1612.0616002129211,2502.0080876936454,3739042.768260071,148391.3079169813,0.164635116181553,24.9,0.23487544483985764,55.0
甘肃,4,2023,24200,413,25375,204766,65395,100447,26.84,789.53998,4421.821,12173.029,472.80002,13.190001,4,166.39001,0.23000002,8.51,74.430008,9.760000199999999,89.599991,96.099991,95.699997,6.21,1.06,587.21,2465,,,,68.01,107.41,3.77,70.0,123.0,49811,0.5549695740365109,0.13646170442287,3376,18344.0973630832,8.306937119675457,2.652941176470588,4.074929006085193,4938.348478701825,238.2190669371197,39.39999999999999,1.579326569622114,53.0,1.757142857142857,47.19,27.1,20.09,西部,0.9536945812807882,0.1841125968178311,6087.376055287841,1944.0920716112457,2986.1337459612328,3618852.9958549994,174568.4387752641,0.13646170442287,20.09,0.1841125968178311,53.0
