省份,区域,年份,综合效率_OTE,纯技术效率_PTE,规模效率_SE,规模报酬类型,超效率,代码_x,基层医疗卫生机构数/个,专业公共卫生机构/个,医疗卫生机构数量/个,医疗卫生机构床位数/张,执业医师数/人,注册护士数/人,卫生人员数/万人,医疗卫生机构事业收入/亿元,人均卫生费用/元,诊疗人次数/万人次,入院人数/万人,城乡居民医疗保健支出占消费性支出,代码_y,甲乙类法定报告传染病发病率（1/10w）,甲乙类法定报告传染病死亡率（1/10w）,人口死亡率‰,人口平均预期寿命（岁）,孕产妇死亡率‰,新生儿访视率%,3岁以下儿童系统管理率%,7岁以下儿童健康保健管理率%,围产婴儿死亡率‰,5岁以下儿童低体重患病率%,出院人数（万人）,年末常住人口,卫生总费用,政府卫生支出（亿元）,卫生总费用占GDP比重（%）,农村每万人医疗机构床位数,城市每万人医疗机构床位数,基层医疗卫生机构床位数,每万人拥有农村卫生技术人员数,每万人拥有城市卫生技术人员数,人均GDP_元每人,城镇化率,65岁及以上人口占比,教育水平_每十万人高等学校在校生数,财政支出能力_元每人,每千人床位数,每千人医师数,每千人护士数,每千人诊疗人次,每千人出院人数,城乡床位差,城乡床位比,城乡卫技人员差,城乡卫技人员比
重庆,西部,2020,1.0,1.0,1.0,CRS,1.0986,31,19838,149,20922,235520,72127,109417,30.16,863.9199800000001,4860.2002,17027.73,676.15002,10.41,31,202.07001,4.04,7.7,78.559998,7.809999900000001,95.900002,92.099998,93.400002,3.98,0.86000001,674.1,3209,1559.6,478.32,6.24,42.6,97.1,55900.0,35.0,107.0,78656,0.69460891243378,0.1708,3438,15250.7011530072,7.339358055468994,2.247647242131505,3.409691492676846,5306.241819881583,210.0654409473356,54.49999999999999,2.279342723004695,72.0,3.057142857142857
重庆,西部,2021,1.0,1.0,1.0,CRS,1.0917,31,20268,154,21361,240741,76155,114010,30.85,1007.87,5190.04,19363.279,730.51001,11.51,31,194.67,4.6399999,8.0,78.849998,8.04,91.699997,93.900002,93.900002,3.98,0.77999997,729.8,3212,1692.41,457.31,6.07,89.85,71.03,57699.99999999999,77.0,77.0,87502,0.7033001245330011,0.177577236250331,3605,15053.1133250311,7.495049813200498,2.370952677459527,3.549501867995019,6028.418119551681,227.2104607721046,-18.81999999999999,0.7905397885364497,0.0,1.0
重庆,西部,2022,1.0,1.0,1.0,CRS,1.1079,31,21161,153,22259,250862,79183,117303,31.59,1151.8199,5519.8799,19738.83,784.85999,12.61,31,187.27,5.2399998,8.1,79.129997,8.2700005,87.5,95.699997,94.400002,3.98,0.69999999,728.16,3213,1876.22,507.02,6.44,94.6,73.71,59200.0,79.0,79.0,89562,0.709617180205416,0.183022422069636,3838,15228.0423280423,7.807718643012761,2.464456893868658,3.650887021475257,6143.42670401494,226.6293183940243,-20.89,0.7791754756871035,0.0,1.0
重庆,西部,2023,1.0,1.0,1.0,CRS,1.0157,31,22279,156,23389,255683,86111,128146,33.47,1295.7699,5849.7197,21534.381,839.2099599999999,13.709999,31,179.87001,5.8399997,8.9,79.40999599999999,8.500001,83.300003,97.499992,94.900002,3.98,0.62,837.45,3191,,,,97.87,75.42,60000.0,85.0,85.0,95610,0.7167032278282671,0.189077380952381,4012,16623.5036038859,8.012629269821373,2.69855844562833,4.015857098088373,6748.474146035725,262.4412409902852,-22.45,0.7706140799019107,0.0,1.0
重庆,西部,2024,0.9575,0.969,0.9882,IRS,,31,22734,121,23815,247904,92839,133109,34.56,1439.7198,6179.5596,22519.932,893.55994,14.809999,31,175.34,6.4399996,8.9,79.689995,8.7300014,79.10000600000001,99.299988,95.400002,3.98,0.54000002,832.1,3190,,,,96.6,72.8,57300.00000000001,90.0,89.0,100903,0.721316614420063,0.18868039478494,4167,17621.3479623824,7.771285266457681,2.910313479623825,4.17269592476489,7059.539811912226,260.846394984326,-23.8,0.7536231884057971,-1.0,0.9888888888888889
陕西,西部,2012,0.928,1.0,0.928,IRS,,23,34889,387,36271,169230,56957,79390,29.38,366.31,2292.8799,16052.35,497.92001,8.9399996,23,225.39,0.52999997,6.24,75.300003,6.2399998,97.199997,95.199997,95.5,5.5999999,0.89999998,496.65,3787,860.52,257.49,5.95,32.72,63.71,33700.0,41.0,84.0,37901,0.497227356746765,0.0927670445473415,3525,8776.86823343016,4.468708740427779,1.504013731185635,2.096382360707684,4238.803802482175,131.1460258780037,30.99,1.947127139364303,43.0,2.048780487804878
陕西,西部,2013,0.9315,1.0,0.9315,IRS,,23,34118,1962,37137,185139,60935,89551,32.19,432.2099900000001,2701.1101,17191.66,547.37,8.96,23,207.73,0.47,6.15,75.620003,6.1500001,97.599998,95.300003,95.800003,5.0999999,1.0599999,543.38,3804,1016.7,293.96,6.34,35.78,68.51,34200.0,45.0,90.0,42435,0.515772870662461,0.0982841322473682,3612,9634.77917981073,4.866955835962145,1.601866456361724,2.354127234490011,4519.363827549947,142.8443743427971,32.73,1.914756847400783,45.0,2.0
陕西,西部,2014,0.9346,1.0,0.9346,IRS,,23,34202,1949,37247,199372,63214,97221,33.63,502.92001,2977.53,17508.461,595.66998,9.3100004,23,201.45,0.40000001,6.26,75.93,6.2600002,97.199997,95.300003,96.0,4.5300002,1.01,591.81,3827,1124.02,317.92,6.35,38.89,74.27,34900.0,48.0,97.0,46221,0.53018029788346,0.10611458834858,3652,10354.0632349099,5.209615887117847,1.651789913770577,2.540397177946172,4574.983276718056,154.6407107394826,35.38,1.90974543584469,49.0,2.020833333333333
陕西,西部,2015,0.9006,1.0,0.9006,IRS,,23,34098,1804,37030,211885,66172,104317,34.99,559.71997,3307.0801,17501.109,625.46997,9.6000004,23,200.14,0.5,6.28,76.239998,6.2800002,97.599998,95.0,96.0,4.27,0.94,622.5,3846,1254.37,377.76,6.96,40.35,80.16,35600.0,49.0,104.0,47408,0.5473218928757151,0.103494381908081,3628,11378.2111284451,5.509230369214769,1.720540821632865,2.712350494019761,4550.470358814352,161.8564742589703,39.81,1.986617100371747,55.0,2.122448979591837
陕西,西部,2016,0.8921,1.0,0.8921,IRS,,23,34017,1390,36598,225400,71585,116803,37.26,628.13,3535.6599,18499.82,680.65002,10.4,23,194.25999,0.50999999,6.23,76.550003,6.23,97.5,95.400002,96.0,4.2800002,0.94,675.53,3874,1348.15,391.7,6.95,43.7,80.29,36300.0,53.0,107.0,50142,0.5640165203923589,0.10742175298307,3540,11330.3304078472,5.818275684047496,1.847831698502839,3.015049044914817,4775.379452762003,174.3753226639133,36.59,1.837299771167048,54.0,2.018867924528302
陕西,西部,2017,0.8753,1.0,0.8753,IRS,,23,33808,800,35861,241265,78249,126983,39.38,707.13,4010.0901,19155.391,751.37,10.96,23,193.11,0.66000003,6.24,76.860001,6.2399998,96.599998,94.900002,95.400002,3.71,0.88999999,745.44,3904,1538.05,424.72,7.02,45.54,87.05,38800.0,56.0,116.0,55994,0.580686475409836,0.110967171158646,3582,12380.0973360656,6.179943647540983,2.004328893442623,3.252638319672131,4906.606301229508,190.9426229508197,41.51,1.911506368028107,60.0,2.071428571428572
陕西,西部,2018,0.8663,0.9787,0.8852,IRS,,23,33412,613,35300,253711,82880,138021,41.09,804.33002,4508.4199,19627.98,798.09003,11.45,23,186.31,0.73000002,6.24,77.18,6.2399998,94.800003,94.099998,95.099998,3.52,0.83999997,795.04,3931,1742.23,463.02,7.28,49.7,82.1,39900.0,63.0,109.0,62169,0.5965403205291271,0.111602070445651,3562,13488.7814805393,6.454108369371661,2.108369371661155,3.511091325362503,4993.126430933605,202.2487916560672,32.39999999999999,1.651911468812877,46.0,1.73015873015873
陕西,西部,2019,0.8669,0.9429,0.9194,IRS,,23,33619,494,35404,265814,89326,150423,43.56,916.1500199999999,4706.7998,20898.971,819.28003,11.35,23,180.23,0.75999999,6.28,77.489998,6.2800002,95.5,94.099998,94.900002,2.9300001,0.91000003,814.88,3944,1824.45,483.74,7.07,53.91,80.46,40100.0,69.0,110.0,66577,0.612829614604463,0.12046554811327,3812,14499.2900608519,6.739705882352941,2.264858012170385,3.813970588235294,5298.927738336714,206.6125760649087,26.55,1.492487479131887,41.0,1.594202898550725
陕西,西部,2020,0.9151,0.943,0.9704,IRS,,23,33208,463,34983,272424,93988,155481,44.53,874.94,5127.8501,17664.449,675.6799900000001,11.25,23,150.48,0.66000003,7.1,77.800003,6.829999900000001,97.300003,94.599998,95.400002,3.1099999,0.75,672.8,3955,2028.06,558.06,7.75,54.6,83.5,39900.0,70.0,116.0,66583,0.626548672566372,0.1332,4132,14994.4879898862,6.888091024020228,2.376434892541087,3.931251580278129,4466.358786346397,170.1137800252844,28.9,1.529304029304029,46.0,1.657142857142857
陕西,西部,2021,0.9183,0.9787,0.9383,IRS,,23,33185,415,34971,284545,97605,159406,44.59,1014.72,5548.8999,18704.949,728.41998,11.15,23,155.42,0.67000002,7.4,78.110001,7.380000099999999,95.199997,96.199997,96.199997,3.1099999,0.66000003,727.9,3954,2145.49,593.26,7.2,68.33,75.2,40500.0,83.0,102.0,77068,0.636317653009611,0.139960836756137,4279,15349.5700556399,7.196383409205867,2.468512898330804,4.03151239251391,4730.639605462823,184.0920586747597,6.870000000000005,1.100541489828772,19.0,1.228915662650602
陕西,西部,2022,0.9121,0.9352,0.9753,IRS,,23,32978,407,34779,289666,102122,163131,45.59,1154.5,5969.9502,18145.449,781.15002,11.05,23,160.36,0.68000001,7.6,78.41999799999999,7.929999799999999,93.099998,97.800003,97.0,3.1099999,0.56999999,728.16,3956,2408.36,690.25,7.35,70.48,75.63,41200.0,86.0,104.0,83529,0.640293225480283,0.146798953551508,4409,17090.4448938322,7.322194135490395,2.581445904954499,4.123634984833164,4586.817239635996,184.0647118301314,5.149999999999991,1.073070374574347,18.0,1.209302325581395
陕西,西部,2023,0.95,0.9981,0.9518,IRS,,23,33334,391,35133,306287,109339,169656,47.1,1294.28,6391.0005,21745.949,833.88007,10.950001,23,165.3,0.69,7.64,78.729996,8.4799995,91.0,99.400009,97.800003,3.1099999,0.47999996,940.67,3952,,,,73.45,81.07,42800.0,87.0,110.0,85929,0.651568825910931,0.15230817292673,4624,18155.5668016194,7.750177125506073,2.766675101214575,4.292914979757085,5502.51745951417,238.0237854251012,7.61999999999999,1.103744043567052,23.0,1.264367816091954
陕西,西部,2024,0.9223,0.9351,0.9864,IRS,,23,33662,355,35426,309708,117956,172541,47.96,1434.0601,6812.0508,22126.449,886.61011,10.850001,23,170.24001,0.69999999,8.05,79.03999300000001,9.0299993,88.900002,100.0,98.60000600000001,3.1099999,0.38999993,952.27,3953,,,,73.5,82.7,43200.0,86.0,114.0,89915,0.6615228940045539,0.156816003538866,4715,18461.2446243359,7.834758411333165,2.983961548191247,4.364811535542626,5597.381482418416,240.8980521123198,9.200000000000003,1.125170068027211,28.0,1.325581395348837
青海,西部,2012,0.7945,0.8007,0.9923,IRS,,20,5658,145,5948,26018,10162,10026,4.08,54.939999,2485.95,2134.0701,75.959999,7.5,20,464.44,0.74000001,6.06,70.760002,6.0599999,89.0,85.400002,80.699997,8.930000300000001,2.3299999,74.42,571,142.49,61.72,7.52,28.58,,5100.0,31.0,,27181,0.478108581436077,0.0700543705562526,1133,20298.5989492119,4.556567425569177,1.77968476357268,1.755866900175131,3737.425744308231,130.3327495621716,,,,
青海,西部,2013,0.7795,0.7825,0.9961,IRS,,20,5701,170,6020,29529,11332,11492,4.47,68.349998,2813.1499,2203.53,82.33000200000001,8.0600004,20,480.59,0.63,6.13,71.160004,6.130000099999999,88.900002,86.400002,81.800003,7.679999799999999,2.46,80.81,571,162.54,78.1,7.74,34.45,140.17,5699.999999999999,36.0,164.0,30405,0.492119089316988,0.0715034598448312,1162,21507.0052539405,5.171453590192645,1.984588441330998,2.012609457092819,3859.07180385289,141.523642732049,105.72,4.068795355587808,128.0,4.555555555555555
青海,西部,2014,0.7644,0.7645,0.9999,DRS,,20,5878,174,6241,33007,10954,12750,4.64,76.959999,3004.8899,2253.4199,86.480003,7.599999900000001,20,387.76999,0.68000001,6.18,71.559998,6.1799998,92.400002,87.199997,83.199997,6.9899998,2.3599999,87.89,576,175.31,87.25,7.61,38.76,150.11,5699.999999999999,36.0,175.0,32696,0.508680555555556,0.0710427918570835,1220,23392.8819444444,5.730381944444445,1.901736111111111,2.213541666666667,3912.187326388889,152.5868055555556,111.35,3.87280701754386,139.0,4.861111111111111
青海,西部,2015,0.7797,0.7982,0.9768,IRS,,20,5860,178,6223,34546,11572,13194,4.84,83.440002,3667.8,2281.71,84.129997,8.3900003,20,414.29999,0.63,6.17,71.959999,6.170000099999999,89.800003,90.900002,87.300003,6.96,2.0699999,83.2,577,215.82,107.08,8.93,39.9,163.26,5800.0,36.0,191.0,35634,0.516464471403813,0.0709740096713277,1275,26259.2720970537,5.987175043327556,2.005545927209706,2.286655112651646,3954.436741767764,144.1941074523397,123.36,4.091729323308271,155.0,5.305555555555555
青海,西部,2016,0.7752,0.7827,0.9905,IRS,,20,5908,180,6291,34749,11757,14364,4.97,93.08000200000001,4043.05,2356.6299,91.18,9.54,20,426.63,0.93000001,6.18,72.360001,6.1799998,89.199997,87.300003,85.900002,7.059999900000001,2.3800001,90.73,582,239.75,111.83,9.32,39.4,161.87,5200.0,37.0,198.0,39874,0.5360824742268039,0.0721876879887708,1319,26199.3127147766,5.970618556701031,2.020103092783505,2.468041237113402,4049.192268041237,155.893470790378,122.47,4.108375634517767,161.0,5.351351351351352
青海,西部,2017,0.7778,0.7971,0.9758,IRS,,20,5980,179,6375,38321,13193,16475,5.61,101.96,4513.4902,2545.48,97.339996,10.07,20,452.07001,0.70999998,6.17,72.760002,6.170000099999999,94.699997,90.199997,89.599998,7.320000200000001,1.58,97.53,586,270.08,127.35,10.29,43.45,175.28,5800.0,41.0,220.0,43099,0.554607508532423,0.0789633529054464,1391,26116.7235494881,6.539419795221843,2.251365187713311,2.811433447098976,4343.82252559727,166.4334470989761,131.83,4.034062140391254,179.0,5.365853658536586
青海,西部,2018,0.8075,0.832,0.9706,IRS,,20,5994,178,6396,39146,13725,17577,5.94,111.09,5107.2002,2533.5901,98.529999,10.26,20,433.2900099999999,0.87,6.25,73.160004,6.25,92.300003,91.400002,89.400002,6.5,1.08,98.46,587,308.08,141.61,11.21,49.2,110.9,6100.0,50.0,144.0,47739,0.572402044293015,0.0758341759352882,1426,28065.2470187394,6.668824531516184,2.338160136286201,2.994378194207836,4316.167120954004,167.7342419080068,61.7,2.254065040650406,94.0,2.88
青海,西部,2019,0.8088,0.8232,0.9825,IRS,,20,6114,176,6513,41443,14692,18910,6.2,130.95,5843.23,2659.3601,105.98,11.37,20,438.0199900000001,1.13,6.08,73.559998,6.079999900000001,91.599998,91.599998,90.400002,6.46,1.28,104.75,590,355.16,158.0,11.97,52.41,105.52,6400.0,54.0,133.0,51321,0.5881355932203389,0.085358123811536,1486,31587.6271186441,7.024237288135593,2.490169491525424,3.205084745762712,4507.39,177.5423728813559,53.11,2.013356229727151,79.0,2.462962962962963
青海,西部,2020,0.7894,0.8014,0.9849,IRS,,20,6018,172,6407,41285,15400,19678,6.43,127.83,6450.25,2400.3,101.0,12.48,20,376.79999,1.04,6.6,73.959999,6.5,92.699997,91.400002,91.5,6.4299998,1.01,101.5,593,382.11,186.47,12.71,50.1,104.7,5400.0,55.0,134.0,52081,0.6003372681281619,0.0868,1499,32594.2664418212,6.962057335581788,2.596964586846543,3.318381112984823,4047.723440134907,171.1635750421585,54.6,2.089820359281437,79.0,2.436363636363637
青海,西部,2021,0.81,0.8183,0.9898,IRS,,20,6011,173,6408,42153,15796,21349,6.68,141.02,7057.27,2651.05,98.16999799999999,13.59,20,392.09,0.86000001,6.9,74.360001,6.9099998,92.800003,91.400002,91.400002,6.4299998,0.81999999,97.3,594,388.07,190.96,11.6,58.35,90.64,5699.999999999999,63.0,125.0,58067,0.609427609427609,0.0989028462394657,1613,31220.8754208754,7.096464646464646,2.659259259259259,3.594107744107744,4463.047138047139,163.8047138047138,32.29,1.553384747215081,62.0,1.984126984126984
青海,西部,2022,0.8137,0.826,0.9851,IRS,,20,5993,168,6376,42921,16192,21520,6.7,154.22,7664.29,2401.8,95.339996,14.7,20,407.38,0.68000001,7.2,74.760002,7.320000200000001,92.900002,91.400002,91.300003,6.4299998,0.63,87.23,595,398.81,184.36,11.05,58.95,92.84,6000.0,64.0,125.0,61857,0.615126050420168,0.102231703314736,1738,33194.9579831933,7.213613445378151,2.721344537815126,3.616806722689076,4036.638655462185,146.6050420168067,33.89,1.574893977947413,61.0,1.953125
青海,西部,2023,0.8235,0.8389,0.9817,IRS,,20,6536,168,6950,45789,18388,23791,7.27,167.42,8271.3101,2942.55,92.50999499999999,15.809999,20,422.67001,0.5,7.23,75.160004,7.7300005,93.0,91.400002,91.200005,6.4299998,0.44,119.06,594,,,,64.2,96.86,5900.0,72.0,137.0,64747,0.6279461279461279,0.104556354916067,1813,36847.138047138,7.708585858585859,3.095622895622895,4.005218855218855,4953.787878787879,200.4377104377105,32.66,1.508722741433022,65.0,1.902777777777778
青海,西部,2024,0.8129,0.8312,0.978,IRS,,20,6536,124,6914,47857,20000,25262,7.65,180.62,8878.3301,3003.3,89.67999300000001,16.919999,20,437.96002,0.31999999,7.4,75.560005,8.140000800000001,93.099998,91.400002,91.10000600000001,6.4299998,0.25,130.37,593,,,,66.0,103.3,6600.0,80.0,142.0,66568,0.6391231028667789,0.105762933857236,1915,36493.2546374368,8.070320404721754,3.372681281618887,4.260033726812816,5064.586846543002,219.8482293423272,37.3,1.565151515151515,62.0,1.775
黑龙江,东北,2012,0.8839,0.929,0.9515,IRS,,11,19470,634,21158,178210,66821,70073,27.07,393.89001,2148.47,11528.58,420.09,9.5299997,11,224.87,0.79000002,6.03,76.589996,6.0300002,95.699997,92.800003,94.300003,7.52,1.64,421.11,3724,823.72,191.0,6.02,29.13,78.45,28400.0,36.0,83.0,29765,0.5687432867884,0.0883713660518912,2441,8516.43394199785,4.785445757250269,1.794334049409237,1.881659505907626,3095.751879699248,113.0800214822771,49.32000000000001,2.693099897013389,47.0,2.305555555555555
黑龙江,东北,2013,0.884,0.9363,0.9441,IRS,,11,18883,1433,21369,189183,68154,73974,27.91,454.3500099999999,2525.77,12094.09,471.22,10.2,11,216.10001,0.83999997,6.08,76.900002,6.079999900000001,85.400002,93.300003,94.699997,7.3000002,1.59,469.47,3666,968.63,206.55,6.73,30.83,84.3,28900.0,37.0,86.0,32522,0.5804691762138571,0.0894126567880952,2529,9190.343698854342,5.160474631751227,1.859083469721768,2.017839607201309,3298.987997817785,128.0605564648118,53.47,2.73434965942264,49.0,2.324324324324324
黑龙江,东北,2014,0.8686,0.9492,0.915,IRS,,11,18725,1443,21229,201337,68892,77720,28.35,499.22,2588.4399,12084.46,489.57001,10.36,11,207.8,0.69,6.46,77.209999,6.46,95.699997,93.699997,94.800003,6.639999900000001,1.55,486.7,3608,992.15,242.6,6.6,32.8,91.81,29300.0,38.0,90.0,33976,0.5922949002217289,0.0939238745574102,2555,9518.34811529933,5.580293791574279,1.909423503325942,2.15410199556541,3349.351441241685,134.8946784922394,59.01000000000001,2.799085365853659,52.0,2.368421052631579
黑龙江,东北,2015,0.9162,0.9736,0.941,IRS,,11,18386,1301,20752,212590,70428,80955,28.59,548.3200099999999,2736.5601,11474.85,514.94,10.08,11,199.75999,0.70999998,6.6,77.519997,6.599999900000001,96.5,93.5,94.800003,6.650000099999999,1.42,512.0,3529,1043.18,284.34,6.92,34.55,99.33,30000.0,39.0,93.0,33693,0.604703882119581,0.108382753646418,2518,11393.1992065741,6.024086143383395,1.995692830830263,2.293992632473789,3251.586851799377,145.08359308586,64.78,2.874963820549928,54.0,2.384615384615385
黑龙江,东北,2016,0.9694,1.0,0.9694,IRS,,11,18256,1037,20375,220054,72084,85418,29.23,615.66998,3133.4299,11890.82,564.14001,11.89,11,181.02,0.69,6.61,77.82,6.610000099999999,96.5,94.400002,95.300003,6.3899999,1.39,561.23,3463,1190.45,287.45,7.74,36.17,103.35,30000.0,41.0,96.0,35128,0.611030898065261,0.119376294158248,2427,12207.1614207335,6.354432572913659,2.081547790932717,2.466589662142651,3433.676003465203,162.0646838001733,67.17999999999999,2.857340337296101,55.0,2.341463414634146
黑龙江,东北,2017,1.0,1.0,1.0,CRS,1.0021,11,18398,746,20283,241732,75558,90446,30.03,662.06,3542.76,11790.66,604.72998,11.89,11,174.08,0.92000002,6.63,78.129997,6.630000099999999,95.699997,93.900002,94.5,5.52,1.27,599.04,3399,1342.25,304.33,8.29,39.16,116.68,32200.000000000004,42.0,102.0,36898,0.619005589879376,0.121372116092285,2403,13654.2512503678,7.111856428361283,2.222947925860547,2.6609591056193,3468.861429832304,176.2400706090026,77.52000000000001,2.979570990806946,60.0,2.428571428571428
黑龙江,东北,2018,0.9731,1.0,0.9731,IRS,,11,18460,736,20349,250129,76443,93068,29.96,674.78003,3728.3999,11177.98,585.19,11.81,11,164.99001,1.12,6.67,78.440002,6.670000099999999,93.199997,92.099998,92.800003,5.119999900000001,1.02,582.82,3327,1406.76,308.3,10.95,41.2,121.3,31600.0,43.0,104.0,39268,0.634505560565074,0.122148258256318,2405,14056.9582206192,7.518154493537722,2.297655545536519,2.797354974451458,3359.777577397054,175.1788397956117,80.1,2.944174757281553,61.0,2.418604651162791
黑龙江,东北,2019,1.0,1.0,1.0,CRS,1.0643,11,18478,704,20375,262575,79491,97640,30.56,751.34003,4027.0801,11250.89,604.73999,13.75,11,157.7,1.01,6.74,78.739998,6.7399998,94.800003,93.599998,93.699997,5.0100002,0.94999999,601.72,3255,1510.68,329.56,11.1,44.24,127.84,36000.0,45.0,108.0,42426,0.646082949308756,0.137779758028584,2531,15396.4976958525,8.066820276497696,2.442119815668203,2.999692780337942,3456.494623655914,184.8602150537635,83.6,2.889692585895117,63.0,2.4
黑龙江,东北,2020,0.9411,1.0,0.9411,IRS,,11,18653,626,20461,253345,82025,102278,31.04,574.1799900000001,5578.3799,8500.3301,358.10999,15.69,11,105.84,0.75,8.2,79.050003,7.719999799999999,96.800003,95.5,95.599998,5.0300002,0.85000002,360.9,3171,1776.72,524.28,12.97,45.4,121.3,31200.0,46.0,112.0,43573,0.6559444970041,0.1561,2695,17185.146641438,7.989435509303059,2.586723431094292,3.225417849258909,2680.646515294859,113.8126773888363,75.9,2.671806167400881,66.0,2.434782608695652
黑龙江,东北,2021,1.0,1.0,1.0,CRS,1.0241,11,18772,548,20578,260536,83220,107095,31.49,745.34998,7129.6802,9644.1104,442.10999,17.639999,11,132.22,0.75,8.7,79.360001,8.6999998,94.5,95.300003,95.300003,5.0300002,0.69999999,440.2,3125,1748.74,455.21,11.75,61.09,106.81,32700.0,59.0,101.0,48579,0.65696,0.167774487884464,3448,16335.392,8.337152,2.66304,3.42704,3086.115328,140.864,45.72,1.748403994107055,42.0,1.711864406779661
黑龙江,东北,2022,0.9908,0.9988,0.9921,IRS,,11,18805,504,20599,261327,84215,110712,32.09,916.5200199999999,8680.9805,9587.89,526.10999,19.58,11,158.60001,0.75,9.1,79.660004,9.680000300000001,92.199997,95.099998,95.0,5.0300002,0.55000001,469.13,3099,1826.95,458.68,11.49,62.4,107.36,32300.0,61.0,104.0,52568,0.6621490803485001,0.178206905241935,3734,17592.7395934172,8.432623426911906,2.717489512746047,3.572507260406583,3093.865763149403,151.3810906744111,44.96,1.720512820512821,43.0,1.704918032786885
黑龙江,东北,2023,1.0,1.0,1.0,CRS,1.0181,11,19623,474,21417,273318,88510,118829,33.57,1087.6901,10232.281,12031.669,610.10999,21.52,11,184.98001,0.75,9.84,79.96000699999999,10.660001,89.89999399999999,94.89999399999999,94.699997,5.0300002,0.40000004,671.89,3062,,,,67.36,112.3,33600.0,65.0,111.0,53468,0.671129980404964,0.188108678121705,3817,18864.9248856956,8.926126714565644,2.890594382756368,3.880764206401045,3929.349771391247,219.4284781188766,44.94,1.667161520190024,46.0,1.707692307692308
